user_id,item_id,label
user_22,honda_s2000,1
user_25,honda_s2000,0
user_29,honda_s2000,1
user_30,honda_s2000,0
user_31,honda_s2000,1
user_33,honda_s2000,1
user_44,honda_s2000,1
user_45,honda_s2000,1
user_59,honda_s2000,0
user_69,honda_s2000,1
user_71,honda_s2000,1
user_73,honda_s2000,0
user_75,honda_s2000,1
user_86,honda_s2000,1
user_100,honda_s2000,1
user_103,honda_s2000,0
user_107,honda_s2000,0
user_110,honda_s2000,1
user_115,honda_s2000,1
user_118,honda_s2000,1
user_125,honda_s2000,1
user_133,honda_s2000,0
user_135,honda_s2000,0
user_137,honda_s2000,1
user_149,honda_s2000,1
user_163,honda_s2000,1
user_164,honda_s2000,1
user_169,honda_s2000,0
user_185,honda_s2000,0
user_196,honda_s2000,1
user_200,honda_s2000,0
user_202,honda_s2000,0
user_203,honda_s2000,1
user_208,honda_s2000,1
user_219,honda_s2000,1
user_221,honda_s2000,1
user_235,honda_s2000,0
user_253,honda_s2000,0
user_256,honda_s2000,1
user_261,honda_s2000,1
user_272,honda_s2000,1
user_280,honda_s2000,1
user_281,honda_s2000,1
user_286,honda_s2000,1
user_299,honda_s2000,1
user_300,honda_s2000,1
user_303,honda_s2000,1
user_307,honda_s2000,1
user_314,honda_s2000,0
user_317,honda_s2000,1
user_320,honda_s2000,1
user_328,honda_s2000,1
user_334,honda_s2000,1
user_344,honda_s2000,1
user_346,honda_s2000,1
user_353,honda_s2000,1
user_357,honda_s2000,1
user_362,honda_s2000,0
user_365,honda_s2000,0
user_367,honda_s2000,1
user_375,honda_s2000,1
user_384,honda_s2000,1
user_391,honda_s2000,0
user_403,honda_s2000,1
user_406,honda_s2000,1
user_418,honda_s2000,1
user_429,honda_s2000,1
user_432,honda_s2000,0
user_435,honda_s2000,0
user_461,honda_s2000,0
user_477,honda_s2000,1
user_479,honda_s2000,1
user_485,honda_s2000,1
user_488,honda_s2000,0
user_491,honda_s2000,1
user_493,honda_s2000,1
user_497,honda_s2000,1
user_0,toyota_camry,1
user_5,toyota_camry,1
user_12,toyota_camry,1
user_22,toyota_camry,1
user_28,toyota_camry,1
user_30,toyota_camry,1
user_47,toyota_camry,1
user_48,toyota_camry,1
user_49,toyota_camry,1
user_50,toyota_camry,1
user_51,toyota_camry,1
user_52,toyota_camry,1
user_67,toyota_camry,0
user_69,toyota_camry,1
user_70,toyota_camry,1
user_75,toyota_camry,0
user_85,toyota_camry,1
user_92,toyota_camry,1
user_96,toyota_camry,1
user_97,toyota_camry,1
user_99,toyota_camry,1
user_100,toyota_camry,1
user_101,toyota_camry,1
user_109,toyota_camry,1
user_133,toyota_camry,1
user_139,toyota_camry,1
user_141,toyota_camry,1
user_147,toyota_camry,1
user_157,toyota_camry,1
user_159,toyota_camry,0
user_160,toyota_camry,1
user_172,toyota_camry,0
user_174,toyota_camry,1
user_181,toyota_camry,0
user_185,toyota_camry,1
user_190,toyota_camry,1
user_194,toyota_camry,1
user_197,toyota_camry,1
user_206,toyota_camry,0
user_207,toyota_camry,0
user_210,toyota_camry,0
user_213,toyota_camry,0
user_214,toyota_camry,1
user_221,toyota_camry,1
user_224,toyota_camry,0
user_225,toyota_camry,0
user_232,toyota_camry,0
user_236,toyota_camry,1
user_240,toyota_camry,1
user_244,toyota_camry,0
user_258,toyota_camry,0
user_260,toyota_camry,1
user_261,toyota_camry,1
user_274,toyota_camry,1
user_277,toyota_camry,0
user_283,toyota_camry,1
user_284,toyota_camry,0
user_286,toyota_camry,1
user_291,toyota_camry,1
user_292,toyota_camry,1
user_297,toyota_camry,0
user_298,toyota_camry,1
user_301,toyota_camry,1
user_305,toyota_camry,1
user_310,toyota_camry,1
user_340,toyota_camry,1
user_341,toyota_camry,0
user_359,toyota_camry,1
user_366,toyota_camry,1
user_368,toyota_camry,1
user_374,toyota_camry,1
user_388,toyota_camry,1
user_390,toyota_camry,1
user_391,toyota_camry,1
user_397,toyota_camry,0
user_404,toyota_camry,1
user_415,toyota_camry,0
user_425,toyota_camry,1
user_426,toyota_camry,1
user_432,toyota_camry,1
user_438,toyota_camry,1
user_453,toyota_camry,1
user_454,toyota_camry,1
user_457,toyota_camry,1
user_467,toyota_camry,1
user_471,toyota_camry,1
user_485,toyota_camry,1
user_488,toyota_camry,1
user_493,toyota_camry,1
user_497,toyota_camry,1
user_0,skoda_felicia,1
user_5,skoda_felicia,0
user_11,skoda_felicia,1
user_19,skoda_felicia,1
user_33,skoda_felicia,1
user_34,skoda_felicia,0
user_35,skoda_felicia,1
user_36,skoda_felicia,1
user_37,skoda_felicia,1
user_50,skoda_felicia,1
user_51,skoda_felicia,0
user_53,skoda_felicia,1
user_54,skoda_felicia,1
user_64,skoda_felicia,1
user_74,skoda_felicia,0
user_78,skoda_felicia,1
user_82,skoda_felicia,1
user_83,skoda_felicia,1
user_86,skoda_felicia,1
user_89,skoda_felicia,1
user_94,skoda_felicia,1
user_96,skoda_felicia,1
user_110,skoda_felicia,1
user_127,skoda_felicia,1
user_130,skoda_felicia,0
user_134,skoda_felicia,0
user_139,skoda_felicia,1
user_140,skoda_felicia,1
user_153,skoda_felicia,1
user_161,skoda_felicia,1
user_165,skoda_felicia,0
user_169,skoda_felicia,1
user_170,skoda_felicia,1
user_179,skoda_felicia,0
user_183,skoda_felicia,1
user_184,skoda_felicia,0
user_185,skoda_felicia,0
user_193,skoda_felicia,1
user_197,skoda_felicia,0
user_200,skoda_felicia,1
user_207,skoda_felicia,1
user_211,skoda_felicia,0
user_227,skoda_felicia,0
user_228,skoda_felicia,1
user_233,skoda_felicia,1
user_239,skoda_felicia,1
user_241,skoda_felicia,0
user_247,skoda_felicia,1
user_249,skoda_felicia,0
user_257,skoda_felicia,0
user_260,skoda_felicia,1
user_268,skoda_felicia,1
user_270,skoda_felicia,0
user_275,skoda_felicia,1
user_282,skoda_felicia,1
user_290,skoda_felicia,1
user_296,skoda_felicia,1
user_314,skoda_felicia,1
user_320,skoda_felicia,0
user_328,skoda_felicia,1
user_329,skoda_felicia,0
user_343,skoda_felicia,0
user_345,skoda_felicia,1
user_346,skoda_felicia,0
user_352,skoda_felicia,1
user_353,skoda_felicia,0
user_358,skoda_felicia,1
user_360,skoda_felicia,1
user_365,skoda_felicia,1
user_377,skoda_felicia,0
user_379,skoda_felicia,1
user_393,skoda_felicia,1
user_398,skoda_felicia,1
user_399,skoda_felicia,0
user_403,skoda_felicia,1
user_407,skoda_felicia,1
user_430,skoda_felicia,1
user_433,skoda_felicia,1
user_436,skoda_felicia,0
user_442,skoda_felicia,1
user_448,skoda_felicia,1
user_455,skoda_felicia,1
user_466,skoda_felicia,1
user_467,skoda_felicia,1
user_482,skoda_felicia,0
user_488,skoda_felicia,1
user_494,skoda_felicia,1
user_497,skoda_felicia,1
user_0,volkswagen_scirocco,1
user_2,volkswagen_scirocco,1
user_4,volkswagen_scirocco,1
user_16,volkswagen_scirocco,1
user_28,volkswagen_scirocco,1
user_30,volkswagen_scirocco,0
user_33,volkswagen_scirocco,1
user_49,volkswagen_scirocco,0
user_56,volkswagen_scirocco,1
user_66,volkswagen_scirocco,0
user_74,volkswagen_scirocco,1
user_81,volkswagen_scirocco,1
user_82,volkswagen_scirocco,1
user_86,volkswagen_scirocco,1
user_104,volkswagen_scirocco,1
user_108,volkswagen_scirocco,1
user_122,volkswagen_scirocco,0
user_128,volkswagen_scirocco,1
user_132,volkswagen_scirocco,1
user_148,volkswagen_scirocco,1
user_165,volkswagen_scirocco,1
user_166,volkswagen_scirocco,1
user_179,volkswagen_scirocco,0
user_184,volkswagen_scirocco,1
user_202,volkswagen_scirocco,0
user_204,volkswagen_scirocco,1
user_212,volkswagen_scirocco,1
user_215,volkswagen_scirocco,1
user_220,volkswagen_scirocco,1
user_224,volkswagen_scirocco,0
user_228,volkswagen_scirocco,0
user_229,volkswagen_scirocco,1
user_233,volkswagen_scirocco,1
user_241,volkswagen_scirocco,1
user_251,volkswagen_scirocco,0
user_253,volkswagen_scirocco,1
user_259,volkswagen_scirocco,1
user_260,volkswagen_scirocco,0
user_263,volkswagen_scirocco,1
user_268,volkswagen_scirocco,0
user_275,volkswagen_scirocco,1
user_279,volkswagen_scirocco,1
user_283,volkswagen_scirocco,1
user_285,volkswagen_scirocco,1
user_296,volkswagen_scirocco,0
user_304,volkswagen_scirocco,1
user_322,volkswagen_scirocco,1
user_327,volkswagen_scirocco,1
user_334,volkswagen_scirocco,1
user_339,volkswagen_scirocco,1
user_342,volkswagen_scirocco,1
user_367,volkswagen_scirocco,1
user_369,volkswagen_scirocco,0
user_374,volkswagen_scirocco,1
user_379,volkswagen_scirocco,1
user_382,volkswagen_scirocco,0
user_386,volkswagen_scirocco,0
user_391,volkswagen_scirocco,1
user_392,volkswagen_scirocco,1
user_399,volkswagen_scirocco,1
user_416,volkswagen_scirocco,1
user_417,volkswagen_scirocco,1
user_422,volkswagen_scirocco,1
user_427,volkswagen_scirocco,0
user_434,volkswagen_scirocco,1
user_439,volkswagen_scirocco,0
user_444,volkswagen_scirocco,0
user_459,volkswagen_scirocco,1
user_462,volkswagen_scirocco,1
user_493,volkswagen_scirocco,1
user_0,chevrolet_camaro,1
user_4,chevrolet_camaro,1
user_5,chevrolet_camaro,1
user_8,chevrolet_camaro,1
user_14,chevrolet_camaro,1
user_23,chevrolet_camaro,0
user_27,chevrolet_camaro,1
user_28,chevrolet_camaro,1
user_32,chevrolet_camaro,0
user_39,chevrolet_camaro,1
user_40,chevrolet_camaro,1
user_42,chevrolet_camaro,1
user_46,chevrolet_camaro,0
user_62,chevrolet_camaro,1
user_65,chevrolet_camaro,1
user_71,chevrolet_camaro,0
user_74,chevrolet_camaro,1
user_76,chevrolet_camaro,1
user_77,chevrolet_camaro,1
user_81,chevrolet_camaro,1
user_104,chevrolet_camaro,1
user_109,chevrolet_camaro,0
user_111,chevrolet_camaro,1
user_118,chevrolet_camaro,0
user_134,chevrolet_camaro,1
user_136,chevrolet_camaro,1
user_139,chevrolet_camaro,1
user_153,chevrolet_camaro,1
user_157,chevrolet_camaro,1
user_161,chevrolet_camaro,1
user_163,chevrolet_camaro,1
user_164,chevrolet_camaro,1
user_188,chevrolet_camaro,1
user_196,chevrolet_camaro,1
user_198,chevrolet_camaro,1
user_202,chevrolet_camaro,1
user_206,chevrolet_camaro,1
user_207,chevrolet_camaro,0
user_213,chevrolet_camaro,1
user_216,chevrolet_camaro,0
user_217,chevrolet_camaro,1
user_220,chevrolet_camaro,0
user_228,chevrolet_camaro,0
user_229,chevrolet_camaro,1
user_230,chevrolet_camaro,1
user_231,chevrolet_camaro,1
user_232,chevrolet_camaro,1
user_238,chevrolet_camaro,1
user_241,chevrolet_camaro,0
user_244,chevrolet_camaro,1
user_252,chevrolet_camaro,1
user_258,chevrolet_camaro,0
user_270,chevrolet_camaro,1
user_278,chevrolet_camaro,1
user_281,chevrolet_camaro,1
user_283,chevrolet_camaro,1
user_287,chevrolet_camaro,0
user_296,chevrolet_camaro,0
user_298,chevrolet_camaro,1
user_300,chevrolet_camaro,1
user_305,chevrolet_camaro,1
user_311,chevrolet_camaro,1
user_312,chevrolet_camaro,1
user_313,chevrolet_camaro,0
user_315,chevrolet_camaro,1
user_327,chevrolet_camaro,0
user_329,chevrolet_camaro,0
user_330,chevrolet_camaro,1
user_337,chevrolet_camaro,1
user_347,chevrolet_camaro,1
user_350,chevrolet_camaro,1
user_369,chevrolet_camaro,1
user_373,chevrolet_camaro,1
user_375,chevrolet_camaro,1
user_377,chevrolet_camaro,1
user_381,chevrolet_camaro,1
user_388,chevrolet_camaro,0
user_412,chevrolet_camaro,0
user_414,chevrolet_camaro,1
user_415,chevrolet_camaro,1
user_418,chevrolet_camaro,0
user_419,chevrolet_camaro,1
user_420,chevrolet_camaro,0
user_426,chevrolet_camaro,1
user_428,chevrolet_camaro,1
user_434,chevrolet_camaro,1
user_439,chevrolet_camaro,1
user_460,chevrolet_camaro,1
user_466,chevrolet_camaro,0
user_469,chevrolet_camaro,0
user_473,chevrolet_camaro,1
user_477,chevrolet_camaro,1
user_480,chevrolet_camaro,1
user_494,chevrolet_camaro,1
user_497,chevrolet_camaro,1
user_0,suzuki_jimny,1
user_3,suzuki_jimny,0
user_8,suzuki_jimny,1
user_20,suzuki_jimny,1
user_28,suzuki_jimny,1
user_29,suzuki_jimny,0
user_43,suzuki_jimny,1
user_59,suzuki_jimny,1
user_72,suzuki_jimny,0
user_81,suzuki_jimny,1
user_86,suzuki_jimny,1
user_89,suzuki_jimny,1
user_94,suzuki_jimny,1
user_95,suzuki_jimny,0
user_98,suzuki_jimny,1
user_101,suzuki_jimny,0
user_102,suzuki_jimny,0
user_104,suzuki_jimny,1
user_110,suzuki_jimny,1
user_111,suzuki_jimny,1
user_126,suzuki_jimny,1
user_130,suzuki_jimny,1
user_151,suzuki_jimny,1
user_152,suzuki_jimny,0
user_156,suzuki_jimny,0
user_159,suzuki_jimny,1
user_163,suzuki_jimny,1
user_164,suzuki_jimny,1
user_177,suzuki_jimny,1
user_178,suzuki_jimny,1
user_181,suzuki_jimny,1
user_188,suzuki_jimny,0
user_189,suzuki_jimny,1
user_204,suzuki_jimny,1
user_215,suzuki_jimny,0
user_234,suzuki_jimny,0
user_238,suzuki_jimny,0
user_244,suzuki_jimny,1
user_246,suzuki_jimny,1
user_248,suzuki_jimny,1
user_255,suzuki_jimny,1
user_256,suzuki_jimny,1
user_261,suzuki_jimny,1
user_263,suzuki_jimny,1
user_268,suzuki_jimny,0
user_274,suzuki_jimny,1
user_299,suzuki_jimny,0
user_305,suzuki_jimny,1
user_306,suzuki_jimny,1
user_309,suzuki_jimny,0
user_315,suzuki_jimny,1
user_323,suzuki_jimny,1
user_333,suzuki_jimny,1
user_342,suzuki_jimny,1
user_347,suzuki_jimny,1
user_353,suzuki_jimny,0
user_357,suzuki_jimny,1
user_362,suzuki_jimny,0
user_365,suzuki_jimny,1
user_370,suzuki_jimny,0
user_376,suzuki_jimny,0
user_377,suzuki_jimny,1
user_379,suzuki_jimny,1
user_386,suzuki_jimny,1
user_388,suzuki_jimny,1
user_400,suzuki_jimny,1
user_402,suzuki_jimny,1
user_412,suzuki_jimny,1
user_419,suzuki_jimny,1
user_424,suzuki_jimny,1
user_430,suzuki_jimny,0
user_434,suzuki_jimny,1
user_445,suzuki_jimny,0
user_451,suzuki_jimny,1
user_452,suzuki_jimny,1
user_453,suzuki_jimny,1
user_455,suzuki_jimny,1
user_456,suzuki_jimny,0
user_461,suzuki_jimny,1
user_469,suzuki_jimny,1
user_472,suzuki_jimny,0
user_476,suzuki_jimny,1
user_0,dodge_nitro,1
user_3,dodge_nitro,1
user_19,dodge_nitro,1
user_26,dodge_nitro,1
user_27,dodge_nitro,0
user_28,dodge_nitro,1
user_31,dodge_nitro,1
user_34,dodge_nitro,0
user_38,dodge_nitro,1
user_40,dodge_nitro,1
user_42,dodge_nitro,0
user_48,dodge_nitro,1
user_51,dodge_nitro,1
user_57,dodge_nitro,1
user_62,dodge_nitro,1
user_73,dodge_nitro,1
user_79,dodge_nitro,1
user_84,dodge_nitro,1
user_92,dodge_nitro,0
user_102,dodge_nitro,1
user_119,dodge_nitro,0
user_131,dodge_nitro,1
user_133,dodge_nitro,0
user_139,dodge_nitro,1
user_141,dodge_nitro,1
user_148,dodge_nitro,1
user_161,dodge_nitro,0
user_164,dodge_nitro,0
user_170,dodge_nitro,1
user_172,dodge_nitro,1
user_177,dodge_nitro,0
user_178,dodge_nitro,1
user_182,dodge_nitro,1
user_189,dodge_nitro,0
user_190,dodge_nitro,1
user_201,dodge_nitro,1
user_211,dodge_nitro,1
user_220,dodge_nitro,1
user_233,dodge_nitro,1
user_234,dodge_nitro,1
user_236,dodge_nitro,1
user_240,dodge_nitro,1
user_242,dodge_nitro,1
user_244,dodge_nitro,1
user_247,dodge_nitro,1
user_250,dodge_nitro,1
user_255,dodge_nitro,1
user_257,dodge_nitro,0
user_264,dodge_nitro,1
user_273,dodge_nitro,1
user_283,dodge_nitro,1
user_289,dodge_nitro,1
user_290,dodge_nitro,0
user_301,dodge_nitro,1
user_305,dodge_nitro,1
user_306,dodge_nitro,1
user_310,dodge_nitro,0
user_311,dodge_nitro,1
user_323,dodge_nitro,1
user_325,dodge_nitro,1
user_332,dodge_nitro,1
user_345,dodge_nitro,1
user_353,dodge_nitro,1
user_359,dodge_nitro,1
user_372,dodge_nitro,0
user_373,dodge_nitro,1
user_374,dodge_nitro,1
user_375,dodge_nitro,1
user_376,dodge_nitro,1
user_379,dodge_nitro,0
user_385,dodge_nitro,1
user_410,dodge_nitro,0
user_411,dodge_nitro,1
user_416,dodge_nitro,1
user_418,dodge_nitro,1
user_421,dodge_nitro,1
user_429,dodge_nitro,1
user_430,dodge_nitro,1
user_448,dodge_nitro,0
user_450,dodge_nitro,1
user_469,dodge_nitro,1
user_475,dodge_nitro,0
user_478,dodge_nitro,1
user_482,dodge_nitro,1
user_484,dodge_nitro,1
user_486,dodge_nitro,0
user_492,dodge_nitro,1
user_0,kia_carens,1
user_12,kia_carens,0
user_16,kia_carens,0
user_18,kia_carens,0
user_20,kia_carens,1
user_25,kia_carens,1
user_33,kia_carens,1
user_40,kia_carens,1
user_43,kia_carens,1
user_59,kia_carens,1
user_61,kia_carens,1
user_75,kia_carens,1
user_78,kia_carens,0
user_85,kia_carens,0
user_86,kia_carens,0
user_96,kia_carens,1
user_104,kia_carens,0
user_107,kia_carens,1
user_116,kia_carens,0
user_118,kia_carens,1
user_120,kia_carens,1
user_127,kia_carens,1
user_130,kia_carens,0
user_134,kia_carens,1
user_143,kia_carens,0
user_144,kia_carens,1
user_154,kia_carens,1
user_158,kia_carens,1
user_159,kia_carens,1
user_160,kia_carens,1
user_161,kia_carens,1
user_163,kia_carens,1
user_166,kia_carens,0
user_181,kia_carens,1
user_186,kia_carens,1
user_202,kia_carens,0
user_209,kia_carens,0
user_211,kia_carens,1
user_215,kia_carens,0
user_221,kia_carens,0
user_226,kia_carens,1
user_234,kia_carens,1
user_238,kia_carens,1
user_240,kia_carens,0
user_259,kia_carens,1
user_260,kia_carens,1
user_261,kia_carens,1
user_276,kia_carens,1
user_278,kia_carens,1
user_280,kia_carens,1
user_288,kia_carens,1
user_300,kia_carens,1
user_302,kia_carens,1
user_306,kia_carens,1
user_310,kia_carens,1
user_316,kia_carens,1
user_319,kia_carens,1
user_321,kia_carens,1
user_327,kia_carens,1
user_342,kia_carens,1
user_349,kia_carens,1
user_357,kia_carens,0
user_366,kia_carens,1
user_367,kia_carens,0
user_375,kia_carens,1
user_379,kia_carens,0
user_385,kia_carens,0
user_396,kia_carens,0
user_422,kia_carens,0
user_427,kia_carens,1
user_428,kia_carens,1
user_431,kia_carens,0
user_437,kia_carens,0
user_448,kia_carens,0
user_450,kia_carens,1
user_457,kia_carens,0
user_463,kia_carens,1
user_465,kia_carens,1
user_468,kia_carens,1
user_477,kia_carens,1
user_479,kia_carens,1
user_483,kia_carens,0
user_485,kia_carens,1
user_487,kia_carens,1
user_0,audi_a4,1
user_5,audi_a4,1
user_8,audi_a4,1
user_12,audi_a4,1
user_18,audi_a4,1
user_21,audi_a4,1
user_27,audi_a4,1
user_33,audi_a4,1
user_38,audi_a4,1
user_41,audi_a4,1
user_44,audi_a4,0
user_61,audi_a4,1
user_66,audi_a4,1
user_68,audi_a4,1
user_80,audi_a4,1
user_82,audi_a4,1
user_86,audi_a4,0
user_90,audi_a4,1
user_91,audi_a4,1
user_92,audi_a4,1
user_99,audi_a4,1
user_102,audi_a4,0
user_104,audi_a4,1
user_110,audi_a4,1
user_116,audi_a4,0
user_122,audi_a4,1
user_132,audi_a4,1
user_135,audi_a4,1
user_137,audi_a4,1
user_141,audi_a4,0
user_143,audi_a4,0
user_148,audi_a4,1
user_153,audi_a4,1
user_155,audi_a4,1
user_162,audi_a4,1
user_164,audi_a4,1
user_172,audi_a4,1
user_175,audi_a4,1
user_179,audi_a4,1
user_191,audi_a4,1
user_193,audi_a4,1
user_195,audi_a4,0
user_196,audi_a4,1
user_202,audi_a4,0
user_205,audi_a4,1
user_207,audi_a4,0
user_208,audi_a4,0
user_209,audi_a4,1
